1.00031 0.997858 0.995401 0.99295 0.990509 0.988085 0.985684 0.983313 0.980976 0.97868 0.97643 0.974233 0.972094 0.970019 0.968013 0.966081 0.964228 0.96246 0.960781 0.959196 0.957708 0.956323 0.955043 0.953873 0.952815 0.951872 0.951048 0.950344 0.949762 0.949304 0.948972 0.948765 0.948685 0.948733 0.948907 0.949207 0.949633 0.950183 0.950856 0.95165 0.952562 0.953591 0.954733 0.955985 0.957344 0.958806 0.960366 0.962022 0.963767 0.965599 0.967511 0.969499 0.971557 0.97368 0.975863 0.978099 0.980384 0.982711 0.985074 0.987468 0.989887 0.992324 0.994773 0.997229 0.999686 1.00214 1.00458 1.007 1.0094 1.01177 1.01411 1.01641 1.01867 1.02087 1.02303 1.02512 1.02715 1.02911 1.031 1.03281 1.03454 1.03618 1.03774 1.0392 1.04057 1.04185 1.04302 1.04409 1.04506 1.04592 1.04667 1.0473 1.04783 1.04825 1.04855 1.04873 1.04881 1.04876 1.04861 1.04833 1.04795 1.04745 1.04684 1.04612 1.04529 1.04435 1.0433 1.04216 1.04091 1.03956 1.03812 1.03659 1.03496 1.03326 1.03147 1.0296 1.02766 1.02564 1.02357 1.02143 1.01924 1.017 1.01471 1.01238 1.01001 1.00762 1.0052 1.00276 
1.00345 1.001 0.998546 0.996089 0.993636 0.991192 0.988764 0.986356 0.983976 0.98163 0.979322 0.977059 0.974848 0.972692 0.970599 0.968573 0.966621 0.964746 0.962954 0.96125 0.959638 0.958123 0.956709 0.9554 0.954198 0.953109 0.952134 0.951277 0.950539 0.949923 0.94943 0.949062 0.948821 0.948705 0.948717 0.948856 0.949121 0.949511 0.950027 0.950665 0.951425 0.952305 0.953301 0.954411 0.955632 0.956961 0.958394 0.959927 0.961556 0.963277 0.965084 0.966974 0.968941 0.970979 0.973084 0.97525 0.977472 0.979743 0.982058 0.984412 0.986797 0.989209 0.991641 0.994087 0.996541 0.998998 1.00145 1.00389 1.00632 1.00873 1.01111 1.01346 1.01577 1.01804 1.02026 1.02243 1.02453 1.02658 1.02856 1.03047 1.0323 1.03405 1.03572 1.0373 1.03879 1.04019 1.04149 1.04269 1.04379 1.04479 1.04568 1.04646 1.04713 1.04769 1.04813 1.04847 1.04868 1.04879 1.04878 1.04865 1.04841 1.04806 1.04759 1.04701 1.04632 1.04552 1.04461 1.0436 1.04248 1.04126 1.03994 1.03853 1.03702 1.03542 1.03374 1.03197 1.03012 1.0282 1.02621 1.02415 1.02203 1.01985 1.01762 1.01535 1.01303 1.01067 1.00829 1.00588 
1.00655 1.00413 1.00169 0.999233 0.996777 0.994323 0.991876 0.989443 0.98703 0.984642 0.982286 0.979967 0.977692 0.975466 0.973295 0.971184 0.969139 0.967166 0.965269 0.963454 0.961725 0.960087 0.958545 0.957103 0.955764 0.954533 0.953412 0.952405 0.951514 0.950743 0.950093 0.949566 0.949163 0.948886 0.948735 0.948711 0.948814 0.949044 0.9494 0.94988 0.950484 0.95121 0.952056 0.95302 0.954098 0.955288 0.956587 0.957991 0.959496 0.961098 0.962793 0.964577 0.966443 0.968389 0.970407 0.972494 0.974643 0.976849 0.979106 0.981409 0.983752 0.986129 0.988533 0.990959 0.993402 0.995854 0.99831 1.00076 1.00321 1.00564 1.00806 1.01044 1.0128 1.01512 1.0174 1.01964 1.02182 1.02394 1.02601 1.02801 1.02994 1.03179 1.03356 1.03526 1.03686 1.03838 1.0398 1.04113 1.04236 1.04349 1.04451 1.04543 1.04624 1.04694 1.04753 1.04801 1.04837 1.04863 1.04876 1.04878 1.04869 1.04848 1.04816 1.04773 1.04718 1.04652 1.04575 1.04487 1.04389 1.0428 1.0416 1.04031 1.03893 1.03744 1.03587 1.03421 1.03247 1.03064 1.02874 1.02677 1.02473 1.02263 1.02046 1.01825 1.01599 1.01368 1.01134 1.00896 
1.00962 1.00723 1.00481 1.00237 0.99992 0.997465 0.99501 0.992561 0.990124 0.987705 0.98531 0.982945 0.980616 0.978328 0.976088 0.973902 0.971774 0.96971 0.967717 0.965799 0.963961 0.962207 0.960544 0.958975 0.957505 0.956137 0.954875 0.953724 0.952685 0.951761 0.950957 0.950273 0.949711 0.949273 0.948961 0.948775 0.948716 0.948783 0.948977 0.949298 0.949743 0.950313 0.951005 0.951817 0.952748 0.953794 0.954953 0.956222 0.957596 0.959073 0.960648 0.962317 0.964076 0.965919 0.967842 0.969841 0.971908 0.97404 0.97623 0.978473 0.980763 0.983095 0.985462 0.987859 0.990279 0.992717 0.995167 0.997622 1.00008 1.00252 1.00496 1.00738 1.00978 1.01214 1.01447 1.01677 1.01901 1.02121 1.02335 1.02543 1.02745 1.0294 1.03127 1.03307 1.03478 1.03641 1.03796 1.03941 1.04076 1.04202 1.04317 1.04423 1.04517 1.04602 1.04675 1.04737 1.04788 1.04827 1.04856 1.04873 1.04878 1.04872 1.04854 1.04825 1.04785 1.04733 1.0467 1.04597 1.04512 1.04416 1.0431 1.04194 1.04068 1.03932 1.03786 1.03631 1.03468 1.03296 1.03115 1.02927 1.02732 1.0253 1.02322 1.02107 1.01887 1.01662 1.01433 1.01199 
1.01265 1.01029 1.0079 1.00549 1.00305 1.00061 0.998153 0.995698 0.993247 0.990806 0.988382 0.985981 0.983607 0.981267 0.978968 0.976715 0.974513 0.972368 0.970287 0.968274 0.966334 0.964474 0.962697 0.961008 0.959413 0.957915 0.956518 0.955227 0.954044 0.952973 0.952018 0.95118 0.950462 0.949866 0.949394 0.949046 0.948825 0.94873 0.948762 0.948921 0.949206 0.949616 0.950151 0.950809 0.951588 0.952485 0.953499 0.954627 0.955864 0.957209 0.958658 0.960205 0.961848 0.963582 0.965401 0.967302 0.96928 0.971328 0.973442 0.975616 0.977844 0.980121 0.982441 0.984799 0.987187 0.989601 0.992034 0.99448 0.996934 0.999389 1.00184 1.00428 1.0067 1.00911 1.01148 1.01382 1.01612 1.01838 1.02059 1.02275 1.02485 1.02688 1.02885 1.03075 1.03257 1.0343 1.03596 1.03753 1.039 1.04038 1.04167 1.04285 1.04393 1.04491 1.04578 1.04654 1.0472 1.04774 1.04817 1.04848 1.04868 1.04877 1.04874 1.04859 1.04834 1.04796 1.04748 1.04688 1.04617 1.04536 1.04443 1.0434 1.04227 1.04103 1.0397 1.03827 1.03675 1.03514 1.03344 1.03166 1.0298 1.02787 1.02587 1.0238 1.02167 1.01949 1.01725 1.01497 
1.01561 1.0133 1.01095 1.00857 1.00616 1.00373 1.00129 0.99884 0.996385 0.993933 0.99149 0.989061 0.986653 0.984271 0.981922 0.979611 0.977345 0.975128 0.972968 0.970868 0.968836 0.966876 0.964993 0.963192 0.961479 0.959858 0.958332 0.956907 0.955586 0.954373 0.953271 0.952283 0.951412 0.950661 0.950031 0.949524 0.949141 0.948885 0.948754 0.948751 0.948874 0.949124 0.949499 0.949999 0.950623 0.951368 0.952232 0.953213 0.954309 0.955516 0.956831 0.95825 0.95977 0.961387 0.963095 0.96489 0.966769 0.968725 0.970753 0.972849 0.975006 0.977219 0.979483 0.981791 0.984138 0.986518 0.988925 0.991352 0.993795 0.996246 0.998701 1.00115 1.0036 1.00602 1.00843 1.01082 1.01317 1.01548 1.01775 1.01998 1.02215 1.02426 1.02632 1.0283 1.03022 1.03206 1.03382 1.0355 1.03709 1.03859 1.04 1.04131 1.04252 1.04363 1.04464 1.04554 1.04633 1.04702 1.04759 1.04805 1.04839 1.04863 1.04875 1.04875 1.04864 1.04841 1.04807 1.04762 1.04705 1.04637 1.04559 1.04469 1.04369 1.04259 1.04138 1.04007 1.03867 1.03718 1.03559 1.03392 1.03216 1.03032 1.02841 1.02643 1.02438 1.02227 1.0201 1.01788 
1.0185 1.01625 1.01395 1.01161 1.00924 1.00684 1.00441 1.00198 0.999526 0.997072 0.99462 0.992174 0.98974 0.987326 0.984937 0.982579 0.980257 0.977978 0.975748 0.973571 0.971455 0.969404 0.967423 0.965519 0.963695 0.961957 0.96031 0.958757 0.957304 0.955954 0.954711 0.953577 0.952558 0.951654 0.950869 0.950205 0.949663 0.949246 0.948954 0.948789 0.94875 0.948837 0.949052 0.949392 0.949857 0.950446 0.951157 0.951988 0.952937 0.954 0.955176 0.956461 0.957851 0.959343 0.960932 0.962615 0.964386 0.966241 0.968176 0.970184 0.972261 0.974401 0.976598 0.978848 0.981144 0.98348 0.98585 0.98825 0.990672 0.99311 0.99556 0.998014 1.00047 1.00291 1.00534 1.00776 1.01015 1.01251 1.01483 1.01712 1.01935 1.02154 1.02367 1.02574 1.02775 1.02968 1.03154 1.03333 1.03503 1.03664 1.03817 1.0396 1.04094 1.04218 1.04332 1.04436 1.04529 1.04611 1.04683 1.04743 1.04792 1.0483 1.04856 1.04871 1.04875 1.04867 1.04848 1.04817 1.04775 1.04721 1.04657 1.04581 1.04495 1.04398 1.0429 1.04172 1.04044 1.03907 1.0376 1.03604 1.03439 1.03265 1.03084 1.02895 1.02699 1.02496 1.02286 1.02071 
1.02131 1.01912 1.01688 1.01459 1.01226 1.0099 1.00751 1.00509 1.00266 1.00021 0.99776 0.995306 0.992858 0.990421 0.988002 0.985605 0.983238 0.980906 0.978615 0.976371 0.97418 0.972046 0.969976 0.967976 0.96605 0.964204 0.962442 0.960769 0.95919 0.957709 0.95633 0.955057 0.953893 0.952841 0.951905 0.951087 0.950389 0.949813 0.949361 0.949034 0.948833 0.948758 0.948811 0.94899 0.949295 0.949725 0.950279 0.950956 0.951753 0.952669 0.953701 0.954845 0.9561 0.95746 0.958924 0.960486 0.962142 0.963889 0.96572 0.967633 0.96962 0.971678 0.9738 0.975981 0.978217 0.9805 0.982825 0.985186 0.987577 0.989993 0.992427 0.994873 0.997326 0.999779 1.00223 1.00466 1.00708 1.00948 1.01185 1.01418 1.01648 1.01873 1.02093 1.02308 1.02516 1.02719 1.02914 1.03102 1.03283 1.03455 1.03619 1.03774 1.0392 1.04057 1.04184 1.04301 1.04407 1.04503 1.04588 1.04663 1.04726 1.04779 1.0482 1.04849 1.04867 1.04874 1.04869 1.04853 1.04826 1.04787 1.04736 1.04675 1.04603 1.04519 1.04425 1.0432 1.04205 1.0408 1.03945 1.03801 1.03648 1.03485 1.03314 1.03135 1.02948 1.02754 1.02553 1.02345 
1.02403 1.02191 1.01974 1.01751 1.01523 1.01292 1.01056 1.00818 1.00577 1.00334 1.0009 0.998446 0.995993 0.993543 0.991103 0.988679 0.986276 0.9839 0.981558 0.979256 0.976998 0.974792 0.972642 0.970555 0.968535 0.966588 0.964719 0.962934 0.961236 0.95963 0.958122 0.956714 0.955411 0.954217 0.953134 0.952165 0.951314 0.950582 0.949972 0.949485 0.949123 0.948887 0.948777 0.948794 0.948938 0.949207 0.949602 0.950122 0.950765 0.951528 0.952411 0.95341 0.954523 0.955746 0.957078 0.958512 0.960047 0.961677 0.963398 0.965206 0.967096 0.969062 0.9711 0.973204 0.975369 0.97759 0.979859 0.982173 0.984524 0.986907 0.989316 0.991744 0.994187 0.996639 0.999092 1.00154 1.00398 1.0064 1.00881 1.01118 1.01353 1.01583 1.0181 1.02031 1.02247 1.02458 1.02662 1.02859 1.0305 1.03232 1.03407 1.03574 1.03731 1.0388 1.04019 1.04148 1.04268 1.04377 1.04476 1.04565 1.04642 1.04709 1.04764 1.04808 1.04841 1.04863 1.04873 1.04871 1.04858 1.04834 1.04798 1.04751 1.04692 1.04623 1.04543 1.04452 1.0435 1.04238 1.04115 1.03983 1.03842 1.03691 1.03531 1.03362 1.03185 1.03001 1.02808 1.02609 
1.02665 1.02461 1.02251 1.02035 1.01813 1.01587 1.01357 1.01122 1.00885 1.00644 1.00402 1.00158 0.999133 0.99668 0.994229 0.991786 0.989357 0.986948 0.984565 0.982213 0.9799 0.977629 0.975409 0.973243 0.971138 0.969099 0.967132 0.965241 0.963432 0.961709 0.960078 0.958543 0.957107 0.955774 0.954549 0.953435 0.952434 0.95155 0.950785 0.950141 0.949619 0.949223 0.948951 0.948806 0.948787 0.948895 0.94913 0.94949 0.949975 0.950583 0.951313 0.952162 0.953128 0.95421 0.955402 0.956703 0.958109 0.959615 0.961219 0.962915 0.964698 0.966565 0.96851 0.970528 0.972614 0.974762 0.976967 0.979223 0.981524 0.983864 0.986238 0.98864 0.991064 0.993503 0.995951 0.998404 1.00085 1.0033 1.00573 1.00813 1.01052 1.01287 1.01519 1.01746 1.01969 1.02187 1.02399 1.02605 1.02804 1.02997 1.03181 1.03358 1.03527 1.03687 1.03838 1.0398 1.04112 1.04235 1.04347 1.04449 1.0454 1.04621 1.0469 1.04749 1.04796 1.04832 1.04857 1.0487 1.04872 1.04862 1.04841 1.04808 1.04764 1.04709 1.04643 1.04565 1.04477 1.04379 1.04269 1.0415 1.04021 1.03882 1.03733 1.03576 1.0341 1.03235 1.03052 1.02862 
1.02916 1.02721 1.02518 1.0231 1.02095 1.01875 1.01651 1.01421 1.01188 1.00951 1.00712 1.0047 1.00226 0.999818 0.997366 0.994915 0.99247 0.990037 0.987622 0.985231 0.982871 0.980546 0.978264 0.976029 0.973848 0.971726 0.969668 0.967681 0.965769 0.963937 0.96219 0.960533 0.958971 0.957507 0.956146 0.95489 0.953745 0.952713 0.951796 0.950997 0.950319 0.949763 0.949332 0.949025 0.948845 0.948791 0.948863 0.949062 0.949387 0.949837 0.950411 0.951106 0.951922 0.952856 0.953905 0.955066 0.956337 0.957714 0.959192 0.960768 0.962438 0.964197 0.966041 0.967964 0.969961 0.972028 0.974159 0.976348 0.97859 0.980878 0.983208 0.985573 0.987967 0.990384 0.992819 0.995265 0.997717 1.00017 1.00261 1.00505 1.00746 1.00985 1.01221 1.01454 1.01683 1.01907 1.02126 1.0234 1.02547 1.02749 1.02943 1.0313 1.03309 1.0348 1.03642 1.03796 1.03941 1.04076 1.04201 1.04316 1.04421 1.04515 1.04598 1.04671 1.04733 1.04783 1.04822 1.0485 1.04867 1.04872 1.04865 1.04847 1.04818 1.04777 1.04725 1.04662 1.04587 1.04502 1.04406 1.043 1.04184 1.04057 1.03921 1.03775 1.0362 1.03456 1.03284 1.03104 
1.03154 1.02969 1.02775 1.02575 1.02368 1.02156 1.01937 1.01714 1.01485 1.01253 1.01018 1.00779 1.00538 1.00295 1.0005 0.998053 0.995601 0.993154 0.990717 0.988298 0.9859 0.983531 0.981196 0.978902 0.976654 0.974458 0.972319 0.970243 0.968236 0.966303 0.964448 0.962678 0.960996 0.959407 0.957915 0.956525 0.95524 0.954064 0.953 0.95205 0.951219 0.950507 0.949917 0.949451 0.949109 0.948893 0.948804 0.948841 0.949005 0.949294 0.949709 0.950248 0.95091 0.951692 0.952593 0.953609 0.954739 0.955979 0.957326 0.958776 0.960325 0.961969 0.963703 0.965523 0.967424 0.969401 0.971448 0.973561 0.975733 0.97796 0.980236 0.982554 0.984909 0.987295 0.989706 0.992136 0.994579 0.997029 0.999481 1.00193 1.00436 1.00678 1.00918 1.01155 1.01389 1.01619 1.01844 1.02065 1.0228 1.02489 1.02692 1.02889 1.03078 1.03259 1.03432 1.03597 1.03753 1.039 1.04038 1.04166 1.04284 1.04391 1.04489 1.04575 1.04651 1.04716 1.04769 1.04812 1.04843 1.04862 1.0487 1.04867 1.04852 1.04826 1.04788 1.0474 1.0468 1.04608 1.04526 1.04434 1.0433 1.04216 1.04093 1.03959 1.03816 1.03664 1.03502 1.03332 
1.0338 1.03204 1.03021 1.0283 1.02631 1.02426 1.02215 1.01998 1.01776 1.01549 1.01318 1.01084 1.00846 1.00605 1.00363 1.00119 0.998739 0.996287 0.993839 0.991399 0.988975 0.986571 0.984194 0.981849 0.979544 0.977283 0.975072 0.972917 0.970823 0.968797 0.966843 0.964966 0.963172 0.961465 0.95985 0.958331 0.956912 0.955598 0.954391 0.953296 0.952314 0.95145 0.950705 0.950081 0.949579 0.949203 0.948952 0.948827 0.948829 0.948957 0.949211 0.949591 0.950095 0.950722 0.951471 0.952339 0.953323 0.954421 0.95563 0.956947 0.958368 0.959889 0.961507 0.963215 0.965012 0.96689 0.968845 0.970873 0.972968 0.975124 0.977335 0.979597 0.981903 0.984248 0.986626 0.98903 0.991454 0.993894 0.996342 0.998793 1.00124 1.00368 1.00611 1.00851 1.01089 1.01323 1.01554 1.01781 1.02003 1.0222 1.02431 1.02636 1.02834 1.03025 1.03208 1.03384 1.03551 1.0371 1.03859 1.04 1.0413 1.04251 1.04362 1.04462 1.04551 1.0463 1.04698 1.04755 1.048 1.04834 1.04857 1.04868 1.04868 1.04857 1.04834 1.04799 1.04754 1.04697 1.04629 1.0455 1.0446 1.04359 1.04249 1.04128 1.03997 1.03856 1.03706 1.03548 
1.03592 1.03427 1.03254 1.03072 1.02883 1.02687 1.02484 1.02274 1.02059 1.01839 1.01613 1.01383 1.01149 1.00912 1.00673 1.00431 1.00187 0.999424 0.996974 0.994524 0.992082 0.989653 0.987243 0.984858 0.982505 0.980189 0.977915 0.97569 0.973519 0.971408 0.969363 0.967389 0.96549 0.963673 0.961941 0.9603 0.958755 0.957308 0.955964 0.954728 0.953601 0.952587 0.95169 0.950912 0.950253 0.949718 0.949306 0.94902 0.94886 0.948826 0.948919 0.949138 0.949483 0.949952 0.950545 0.951259 0.952093 0.953045 0.954112 0.95529 0.956577 0.957968 0.959462 0.961052 0.962735 0.964507 0.966362 0.968296 0.970304 0.972379 0.974518 0.976714 0.978962 0.981256 0.98359 0.985959 0.988355 0.990774 0.99321 0.995656 0.998106 1.00056 1.003 1.00543 1.00784 1.01022 1.01258 1.0149 1.01718 1.01941 1.02159 1.02372 1.02578 1.02778 1.02971 1.03157 1.03335 1.03504 1.03665 1.03818 1.0396 1.04094 1.04217 1.04331 1.04434 1.04526 1.04608 1.04679 1.04739 1.04788 1.04825 1.04851 1.04865 1.04869 1.0486 1.0484 1.04809 1.04767 1.04713 1.04648 1.04572 1.04485 1.04388 1.0428 1.04162 1.04034 1.03896 1.03749 
1.0379 1.03636 1.03474 1.03303 1.03123 1.02936 1.02742 1.02541 1.02333 1.0212 1.019 1.01676 1.01448 1.01215 1.00979 1.0074 1.00498 1.00255 1.00011 0.99766 0.99521 0.992766 0.990333 0.987917 0.985526 0.983164 0.980836 0.97855 0.976312 0.974126 0.971998 0.969934 0.96794 0.966021 0.96418 0.962425 0.960759 0.959186 0.957711 0.956339 0.955072 0.953914 0.952869 0.95194 0.951127 0.950435 0.949866 0.94942 0.949098 0.948903 0.948834 0.948891 0.949075 0.949384 0.949819 0.950377 0.951057 0.951858 0.952777 0.953811 0.954958 0.956214 0.957577 0.959041 0.960605 0.962262 0.964009 0.965841 0.967753 0.969739 0.971796 0.973918 0.976098 0.978331 0.980612 0.982935 0.985294 0.987683 0.990096 0.992527 0.99497 0.99742 0.999869 1.00231 1.00475 1.00716 1.00955 1.01192 1.01425 1.01654 1.01878 1.02098 1.02312 1.02521 1.02722 1.02917 1.03105 1.03285 1.03457 1.03621 1.03775 1.03921 1.04057 1.04183 1.04299 1.04405 1.04501 1.04586 1.0466 1.04722 1.04774 1.04815 1.04844 1.04862 1.04868 1.04863 1.04846 1.04818 1.04779 1.04728 1.04666 1.04593 1.0451 1.04415 1.0431 1.04195 1.0407 1.03935 
