1.00021 0.995302 0.990407 0.985534 0.980697 0.975905 0.971172 0.966509 0.961926 0.957434 0.953046 0.94877 0.944618 0.940599 0.936723 0.933 0.929438 0.926047 0.922833 0.919805 0.91697 0.914336 0.911908 0.909692 0.907693 0.905917 0.904368 0.903049 0.901964 0.901114 0.900503 0.900132 0.900001 0.900112 0.900462 0.901053 0.901882 0.902947 0.904246 0.905776 0.907533 0.909513 0.91171 0.914121 0.916738 0.919555 0.922567 0.925765 0.929142 0.93269 0.9364 0.940263 0.94427 0.948411 0.952676 0.957056 0.961539 0.966114 0.970772 0.975499 0.980286 0.98512 0.98999 0.994884 0.99979 1.0047 1.00959 1.01447 1.0193 1.02409 1.02883 1.03349 1.03807 1.04257 1.04695 1.05123 1.05538 1.0594 1.06328 1.067 1.07056 1.07395 1.07717 1.08019 1.08303 1.08566 1.08809 1.09031 1.09231 1.09408 1.09563 1.09695 1.09804 1.09889 1.0995 1.09987 1.1 1.09989 1.09954 1.09895 1.09812 1.09705 1.09575 1.09422 1.09247 1.09049 1.08829 1.08588 1.08326 1.08044 1.07743 1.07423 1.07086 1.06731 1.0636 1.05974 1.05573 1.05159 1.04732 1.04294 1.03846 1.03389 1.02923 1.0245 1.01971 1.01488 1.01001 1.00512 
1.0023 0.997391 0.992492 0.987612 0.98276 0.977951 0.973194 0.968502 0.963886 0.959357 0.954926 0.950603 0.9464 0.942326 0.93839 0.934603 0.930974 0.927511 0.924222 0.921117 0.918201 0.915482 0.912967 0.910661 0.908571 0.906701 0.905056 0.903639 0.902455 0.901505 0.900793 0.90032 0.900087 0.900094 0.900342 0.900831 0.901558 0.902523 0.903721 0.905152 0.906812 0.908696 0.9108 0.913119 0.915646 0.918378 0.921305 0.924423 0.927723 0.931195 0.934835 0.938631 0.942575 0.946658 0.950869 0.955198 0.959635 0.964169 0.96879 0.973486 0.978246 0.983058 0.987911 0.992794 0.997693 1.0026 1.0075 1.01238 1.01723 1.02204 1.0268 1.03149 1.0361 1.04063 1.04506 1.04939 1.05359 1.05766 1.0616 1.06539 1.06902 1.07248 1.07577 1.07888 1.08179 1.08451 1.08703 1.08933 1.09143 1.0933 1.09494 1.09636 1.09754 1.09849 1.09921 1.09968 1.09991 1.09991 1.09966 1.09917 1.09844 1.09748 1.09628 1.09485 1.09319 1.0913 1.0892 1.08688 1.08435 1.08162 1.07869 1.07558 1.07228 1.0688 1.06516 1.06137 1.05742 1.05334 1.04913 1.0448 1.04036 1.03582 1.0312 1.02651 1.02175 1.01693 1.01208 1.0072 
1.00437 0.999469 0.994572 0.98969 0.984831 0.980009 0.975235 0.970522 0.965878 0.961318 0.95685 0.952487 0.948238 0.944114 0.940125 0.936279 0.932588 0.929059 0.9257 0.922521 0.919528 0.91673 0.914132 0.911741 0.909562 0.907601 0.905863 0.904352 0.903071 0.902023 0.901212 0.900638 0.900303 0.900209 0.900354 0.900741 0.901365 0.902228 0.903326 0.904656 0.906216 0.908002 0.91001 0.912234 0.914669 0.91731 0.920151 0.923183 0.9264 0.929794 0.933359 0.937082 0.940958 0.944976 0.949127 0.953399 0.957785 0.962272 0.96685 0.971507 0.976234 0.981017 0.985847 0.99071 0.995596 1.00049 1.00539 1.01027 1.01513 1.01995 1.02472 1.02944 1.03408 1.03864 1.04311 1.04748 1.05173 1.05585 1.05984 1.06369 1.06738 1.07091 1.07427 1.07745 1.08045 1.08325 1.08585 1.08824 1.09042 1.09239 1.09413 1.09564 1.09692 1.09797 1.09879 1.09936 1.0997 1.09979 1.09965 1.09926 1.09864 1.09777 1.09668 1.09535 1.09379 1.092 1.08999 1.08777 1.08533 1.08269 1.07985 1.07681 1.07359 1.0702 1.06663 1.06291 1.05903 1.05501 1.05085 1.04658 1.04219 1.0377 1.03312 1.02846 1.02373 1.01895 1.01412 1.00925 
1.00641 1.00153 0.99664 0.99176 0.9869 0.982072 0.977288 0.972558 0.967894 0.963308 0.958811 0.954413 0.950125 0.945956 0.941919 0.938021 0.934273 0.930682 0.92726 0.924013 0.920948 0.918074 0.915397 0.912926 0.910662 0.908614 0.906787 0.905184 0.903808 0.902665 0.901756 0.901084 0.900649 0.900454 0.900498 0.900782 0.901305 0.902065 0.903061 0.904291 0.905748 0.907435 0.909344 0.911471 0.913811 0.916358 0.919109 0.922051 0.925181 0.928493 0.931976 0.935623 0.939426 0.943374 0.947458 0.951669 0.955996 0.960429 0.964958 0.969571 0.974257 0.979006 0.983805 0.988643 0.993509 0.998391 1.00328 1.00815 1.01301 1.01784 1.02262 1.02735 1.03202 1.0366 1.0411 1.0455 1.04979 1.05396 1.05801 1.06191 1.06566 1.06925 1.07268 1.07593 1.079 1.08188 1.08456 1.08704 1.0893 1.09136 1.09319 1.0948 1.09618 1.09732 1.09824 1.09891 1.09935 1.09954 1.0995 1.09922 1.0987 1.09794 1.09695 1.09572 1.09426 1.09257 1.09066 1.08853 1.08619 1.08364 1.08089 1.07794 1.0748 1.07149 1.068 1.06435 1.06054 1.05659 1.0525 1.04829 1.04395 1.03952 1.03499 1.03037 1.02568 1.02092 1.01612 1.01128 
1.00842 1.00356 0.998686 0.993815 0.988961 0.984133 0.979344 0.974605 0.969926 0.965321 0.9608 0.956373 0.952051 0.947844 0.943764 0.939822 0.936021 0.932375 0.928895 0.925585 0.922452 0.919507 0.916758 0.91421 0.911866 0.909734 0.907821 0.906131 0.904665 0.903427 0.902424 0.901656 0.901123 0.900828 0.900772 0.900955 0.901377 0.902033 0.902928 0.904056 0.905411 0.906996 0.908807 0.910834 0.913074 0.915527 0.918184 0.921031 0.924072 0.927298 0.930695 0.93426 0.937985 0.941857 0.94587 0.950013 0.954276 0.95865 0.963124 0.967685 0.972323 0.977032 0.981794 0.9866 0.99144 0.9963 1.00117 1.00603 1.01089 1.01571 1.0205 1.02524 1.02992 1.03452 1.03905 1.04348 1.0478 1.05201 1.0561 1.06005 1.06385 1.06751 1.071 1.07431 1.07745 1.0804 1.08316 1.08572 1.08807 1.09021 1.09213 1.09383 1.0953 1.09655 1.09756 1.09833 1.09887 1.09917 1.09923 1.09906 1.09863 1.09798 1.09709 1.09596 1.0946 1.09301 1.0912 1.08917 1.08693 1.08447 1.08181 1.07896 1.07591 1.07268 1.06927 1.0657 1.06197 1.05808 1.05407 1.04991 1.04564 1.04126 1.03678 1.03221 1.02756 1.02285 1.01808 1.01326 
1.01039 1.00556 1.0007 0.995847 0.991004 0.986182 0.981395 0.976653 0.971965 0.967347 0.962808 0.958359 0.95401 0.949771 0.945655 0.941673 0.937827 0.934129 0.930598 0.927231 0.924035 0.921025 0.918207 0.915589 0.913168 0.910956 0.908962 0.907189 0.905636 0.904307 0.903212 0.902351 0.901723 0.901331 0.901175 0.901259 0.90158 0.902133 0.902927 0.903954 0.905205 0.906687 0.908398 0.910324 0.912462 0.91482 0.917381 0.920128 0.923077 0.926214 0.92952 0.932999 0.936642 0.940434 0.944369 0.94844 0.952633 0.956941 0.961355 0.965859 0.970442 0.975104 0.979824 0.984589 0.989397 0.994229 0.99907 1.00392 1.00876 1.01358 1.01836 1.02311 1.02779 1.03241 1.03695 1.04141 1.04576 1.05 1.05413 1.05812 1.06197 1.06568 1.06923 1.0726 1.07581 1.07883 1.08166 1.0843 1.08673 1.08895 1.09096 1.09275 1.09431 1.09565 1.09675 1.09763 1.09827 1.09866 1.09882 1.09876 1.09844 1.09788 1.09709 1.09607 1.09481 1.09333 1.09162 1.08969 1.08754 1.08518 1.08262 1.07986 1.0769 1.07375 1.07043 1.06694 1.06329 1.05948 1.05554 1.05145 1.04724 1.04293 1.0385 1.03398 1.02938 1.02472 1.01999 1.0152 
1.01231 1.00751 1.00268 0.997848 0.993022 0.988212 0.983434 0.978694 0.974004 0.969379 0.964829 0.960364 0.955993 0.951727 0.947581 0.943568 0.93968 0.935937 0.932361 0.928944 0.92569 0.922618 0.919738 0.917056 0.914563 0.912273 0.910204 0.908354 0.906716 0.905299 0.904115 0.903167 0.902446 0.901958 0.901704 0.901692 0.901914 0.902363 0.903058 0.903985 0.905132 0.906511 0.908123 0.909943 0.911977 0.914241 0.916705 0.919346 0.9222 0.925247 0.928457 0.931847 0.935404 0.93911 0.942964 0.946956 0.951073 0.95531 0.95966 0.9641 0.96862 0.973232 0.977903 0.982619 0.987388 0.992188 0.996995 1.00182 1.00664 1.01144 1.01622 1.02096 1.02565 1.03027 1.03483 1.0393 1.04367 1.04794 1.0521 1.05613 1.06002 1.06378 1.06738 1.07081 1.07408 1.07717 1.08007 1.08278 1.08528 1.08758 1.08967 1.09155 1.0932 1.09463 1.09583 1.09681 1.09754 1.09802 1.09829 1.09833 1.09811 1.09765 1.09697 1.09605 1.0949 1.09351 1.09191 1.09008 1.08803 1.08577 1.0833 1.08064 1.07777 1.07471 1.07148 1.06808 1.0645 1.06078 1.05691 1.0529 1.04876 1.04451 1.04015 1.03568 1.03113 1.02652 1.02184 1.01709 
1.01417 1.00942 1.00462 0.99981 0.995007 0.990216 0.985452 0.980722 0.976034 0.971408 0.966854 0.962379 0.957992 0.953705 0.949536 0.945499 0.941575 0.937788 0.934177 0.930718 0.927408 0.924279 0.921344 0.918605 0.916045 0.913679 0.91154 0.90962 0.907903 0.906397 0.905129 0.904099 0.90329 0.902707 0.902357 0.902252 0.902378 0.902722 0.903319 0.90415 0.905189 0.906468 0.907984 0.909694 0.911617 0.913794 0.91616 0.918684 0.921444 0.924404 0.927509 0.930806 0.934276 0.93789 0.941659 0.945568 0.949603 0.953765 0.958046 0.962415 0.966866 0.971422 0.97604 0.980697 0.985423 0.990186 0.99495 0.99974 1.00454 1.00932 1.01408 1.01881 1.02349 1.02811 1.03268 1.03717 1.04155 1.04584 1.05003 1.05409 1.05801 1.06182 1.06546 1.06894 1.07227 1.07541 1.07838 1.08116 1.08374 1.08611 1.08828 1.09024 1.09198 1.09349 1.09478 1.09587 1.0967 1.09725 1.09762 1.09778 1.09765 1.09729 1.09672 1.09591 1.09485 1.09357 1.09207 1.09035 1.0884 1.08622 1.08386 1.0813 1.07852 1.07555 1.07242 1.06911 1.06561 1.06197 1.05819 1.05425 1.05018 1.046 1.04171 1.0373 1.0328 1.02825 1.02362 1.01891 
1.01597 1.01127 1.00651 1.00173 0.996952 0.992186 0.987443 0.982728 0.978048 0.973427 0.968875 0.964397 0.960001 0.955695 0.95151 0.94746 0.943503 0.939675 0.936039 0.932547 0.929184 0.925999 0.923018 0.920232 0.917607 0.915166 0.912964 0.910984 0.909191 0.907596 0.906247 0.905143 0.90425 0.903573 0.903127 0.902937 0.90297 0.903207 0.903709 0.90445 0.905376 0.906555 0.907984 0.909577 0.911382 0.913482 0.915753 0.918146 0.920812 0.92369 0.926683 0.929881 0.933265 0.936783 0.940461 0.944283 0.94823 0.952311 0.956523 0.960814 0.965185 0.969683 0.974243 0.978831 0.98351 0.988234 0.992941 0.99769 1.00248 1.00722 1.01195 1.01667 1.02134 1.02594 1.03051 1.03501 1.0394 1.0437 1.04792 1.052 1.05595 1.0598 1.06349 1.067 1.07038 1.07358 1.0766 1.07945 1.0821 1.08454 1.08678 1.08882 1.09066 1.09224 1.0936 1.09481 1.09573 1.09634 1.09683 1.09712 1.09706 1.09679 1.09635 1.09563 1.09467 1.09349 1.09209 1.09048 1.08864 1.08655 1.08429 1.08184 1.07916 1.07627 1.07324 1.07003 1.0666 1.06305 1.05936 1.05549 1.05149 1.0474 1.04319 1.03883 1.03439 1.02992 1.02534 1.02066 
1.01769 1.01307 1.00835 1.00359 0.998848 0.994115 0.989398 0.984705 0.980037 0.975427 0.970884 0.966411 0.962011 0.957688 0.953496 0.949447 0.945457 0.941585 0.937939 0.934427 0.931008 0.927768 0.92475 0.921933 0.919245 0.916724 0.914468 0.912442 0.910575 0.908888 0.907463 0.906297 0.905326 0.904551 0.904011 0.903744 0.90369 0.903812 0.904227 0.904885 0.905689 0.90677 0.908127 0.909592 0.911266 0.91331 0.91549 0.917725 0.920305 0.923115 0.925978 0.929073 0.932377 0.935792 0.939374 0.943106 0.946958 0.950956 0.9551 0.959303 0.963582 0.968026 0.972524 0.977024 0.981657 0.986343 0.990976 0.995677 1.00044 1.00514 1.00983 1.01455 1.01919 1.02376 1.02834 1.03285 1.03722 1.04153 1.04578 1.04986 1.05383 1.05774 1.06145 1.06499 1.06842 1.07168 1.07474 1.07766 1.08037 1.08288 1.08519 1.0873 1.08923 1.09087 1.09231 1.09366 1.09466 1.0953 1.09591 1.09635 1.09635 1.09616 1.09584 1.09523 1.09436 1.09329 1.09199 1.09049 1.08876 1.08675 1.08459 1.08226 1.07967 1.07686 1.07395 1.07084 1.06748 1.06401 1.06044 1.05663 1.0527 1.04871 1.04457 1.04026 1.03588 1.0315 1.02699 1.02234 
1.01933 1.01481 1.01013 1.00538 1.00069 0.995996 0.991313 0.986647 0.981996 0.9774 0.972873 0.968415 0.964016 0.959673 0.955483 0.951458 0.94743 0.943503 0.939869 0.936357 0.932875 0.929571 0.926533 0.923707 0.920953 0.918339 0.91604 0.913994 0.912055 0.910263 0.908766 0.907556 0.906516 0.905635 0.904997 0.904674 0.904537 0.904528 0.904868 0.905459 0.906121 0.907108 0.908424 0.909738 0.911254 0.913286 0.915384 0.917414 0.919919 0.922691 0.925398 0.92838 0.931618 0.934924 0.938402 0.942046 0.945792 0.949703 0.953786 0.95789 0.962059 0.966461 0.970893 0.975281 0.979871 0.984529 0.989061 0.993704 0.998468 1.00311 1.00774 1.01246 1.01707 1.02158 1.02617 1.0307 1.03503 1.03934 1.04363 1.0477 1.05167 1.05564 1.05938 1.06292 1.06641 1.06971 1.07281 1.07579 1.07857 1.08113 1.08349 1.08569 1.08771 1.08939 1.09089 1.09241 1.0935 1.09411 1.09486 1.09548 1.09551 1.09538 1.09522 1.09471 1.09392 1.09294 1.09175 1.09038 1.08875 1.0868 1.08475 1.08257 1.08005 1.0773 1.07453 1.07154 1.06822 1.06485 1.06141 1.05767 1.05378 1.04991 1.04588 1.04159 1.03726 1.03301 1.02857 1.02392 
